char_count,uppercase_frequency,digit_frequency,whitespace_frequency,alphabet_count,a_frequency,b_frequency,c_frequency,d_frequency,e_frequency,f_frequency,g_frequency,h_frequency,i_frequency,j_frequency,k_frequency,l_frequency,m_frequency,n_frequency,o_frequency,p_frequency,q_frequency,r_frequency,s_frequency,t_frequency,u_frequency,v_frequency,w_frequency,x_frequency,y_frequency,z_frequency,~_frequency,@_frequency,#_frequency,$_frequency,%_frequency,^_frequency,&_frequency,*_frequency,-_frequency,__frequency,=_frequency,+_frequency,>_frequency,<_frequency,[_frequency,]_frequency,{_frequency,}_frequency,/_frequency,\_frequency,|_frequency,word_count,avg_word_length,avg_sentence_length,avg_sentence_word_count,unique_words_frequency,punctuation_frequency,a_frequency,between_frequency,in_frequency,nor_frequency,some_frequency,upon_frequency,about_frequency,both_frequency,including_frequency,nothing_frequency,somebody_frequency,us_frequency,above_frequency,but_frequency,inside_frequency,of_frequency,someone_frequency,used_frequency,after_frequency,by_frequency,into_frequency,off_frequency,something_frequency,via_frequency,all_frequency,can_frequency,is_frequency,on_frequency,such_frequency,we_frequency,although_frequency,cos_frequency,it_frequency,once_frequency,than_frequency,what_frequency,am_frequency,do_frequency,its_frequency,one_frequency,that_frequency,whatever_frequency,among_frequency,down_frequency,latter_frequency,onto_frequency,the_frequency,when_frequency,an_frequency,each_frequency,less_frequency,opposite_frequency,their_frequency,where_frequency,and_frequency,either_frequency,like_frequency,or_frequency,them_frequency,whether_frequency,another_frequency,enough_frequency,little_frequency,our_frequency,these_frequency,which_frequency,any_frequency,every_frequency,lots_frequency,outside_frequency,they_frequency,while_frequency,anybody_frequency,everybody_frequency,many_frequency,over_frequency,this_frequency,who_frequency,anyone_frequency,everyone_frequency,me_frequency,own_frequency,those_frequency,whoever_frequency,anything_frequency,everything_frequency,more_frequency,past_frequency,though_frequency,whom_frequency,are_frequency,few_frequency,most_frequency,per_frequency,through_frequency,whose_frequency,around_frequency,following_frequency,much_frequency,plenty_frequency,till_frequency,will_frequency,as_frequency,for_frequency,must_frequency,plus_frequency,to_frequency,with_frequency,at_frequency,from_frequency,my_frequency,regarding_frequency,toward_frequency,within_frequency,be_frequency,have_frequency,near_frequency,same_frequency,towards_frequency,without_frequency,because_frequency,he_frequency,need_frequency,several_frequency,under_frequency,worth_frequency,before_frequency,her_frequency,neither_frequency,she_frequency,unless_frequency,would_frequency,behind_frequency,him_frequency,no_frequency,should_frequency,unlike_frequency,yes_frequency,below_frequency,i_frequency,nobody_frequency,since_frequency,until_frequency,you_frequency,beside_frequency,if_frequency,none_frequency,so_frequency,up_frequency,your_frequency,sentence_count,repeated_punctuation_frequency,pos_LS,pos_TO,pos_VBN,pos_'',pos_WP,pos_UH,pos_VBG,pos_JJ,pos_VBZ,pos_--,pos_VBP,pos_NN,pos_DT,pos_PRP,pos_:,pos_WP$,pos_NNPS,pos_PRP$,pos_WDT,pos_(,pos_),pos_.,"pos_,",pos_``,pos_$,pos_RB,pos_RBR,pos_RBS,pos_VBD,pos_IN,pos_FW,pos_RP,pos_JJR,pos_JJS,pos_PDT,pos_MD,pos_VB,pos_WRB,pos_NNP,pos_EX,pos_NNS,pos_SYM,pos_CC,pos_CD,pos_POS,author
3077,0.020149496262593436,0.0,0.1810204744881378,2413,0.06597335066623335,0.016574585635359115,0.018524536886577837,0.03542411439714007,0.1026974325641859,0.017549561260968474,0.024699382515437115,0.05102372440688983,0.05037374065648359,0.0012999675008124798,0.006499837504062398,0.03184920376990575,0.013324666883327917,0.055573610659733506,0.05329866753331167,0.012674683132921676,0.003899902502437439,0.04322391940201495,0.03932401689957751,0.07052323691907703,0.028274293142671433,0.008124796880077998,0.015924601884952875,0.0009749756256093598,0.016249593760155997,0.00032499187520311994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009749756256093598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558,4.516129032258065,61.816326530612244,13.687900874635567,0.5716845878136201,0.033799155021124475,203,0,43,0,2,0,4,0,0,1,0,5,0,6,0,8,0,0,2,2,2,1,2,0,6,2,18,33,0,8,0,0,20,1,1,0,1,1,1,3,7,0,0,1,0,0,42,2,44,0,0,0,0,1,22,0,0,12,1,0,2,0,1,3,0,0,3,1,0,0,3,1,0,0,0,2,5,2,0,0,9,1,0,0,1,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,24,5,0,0,20,4,27,2,3,0,1,0,18,3,3,0,1,0,0,83,0,0,1,0,1,18,0,8,0,3,2,2,8,1,0,0,0,155,0,1,0,4,0,7,0,3,3,1,49,0.057692307692307696,0,14,11,23,0,1,19,30,5,0,4,103,62,46,4,0,0,20,0,0,0,40,21,9,0,32,2,0,55,69,0,10,1,1,1,6,26,3,29,1,5,0,16,2,0,967934
2982,0.029175050301810865,0.001676727028839705,0.1784037558685446,2264,0.05835010060362173,0.008718980549966466,0.012743125419181758,0.034875922199865864,0.09289067739771965,0.01676727028839705,0.022132796780684104,0.04795439302481556,0.05432595573440644,0.001676727028839705,0.009054325955734407,0.035546613011401745,0.017437961099932932,0.04393024815560027,0.06539235412474849,0.009389671361502348,0.00033534540576794097,0.039235412474849095,0.043594902749832326,0.07042253521126761,0.025821596244131457,0.0077129443326626424,0.02012072434607646,0.001006036217303823,0.019114688128772636,0.0006706908115358819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001676727028839705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001006036217303823,0.0,0.0,533,4.5966228893058165,59.87755102040816,13.026422324031651,0.6191369606003753,0.05734406438631791,174,0,38,0,2,0,4,0,0,0,0,17,0,4,0,12,0,1,1,0,0,2,0,0,10,3,20,18,0,14,0,0,16,0,1,2,5,9,0,3,4,1,0,1,0,0,33,3,33,0,0,0,0,0,12,0,0,24,0,0,1,1,1,1,0,1,5,1,0,1,3,0,0,0,0,1,6,3,0,1,12,1,0,0,1,0,1,2,4,0,0,1,0,1,0,0,0,0,0,0,2,1,15,4,6,0,33,1,17,0,1,0,3,0,10,5,0,0,2,0,1,57,2,0,0,0,1,7,0,4,0,0,0,6,13,2,0,2,0,162,0,0,0,9,0,6,0,7,7,0,49,0.023391812865497075,0,18,7,54,3,4,13,26,15,0,17,77,50,69,2,0,1,6,1,1,1,52,32,26,0,48,0,0,38,45,0,10,1,3,0,6,36,3,36,0,9,0,13,5,0,2943978
3039,0.04343534057255676,0.0,0.17077986179664364,2255,0.05100361961171438,0.009871668311944718,0.021388614675880224,0.03487989470220467,0.087857847976308,0.010200723922342876,0.02073050345508391,0.04771306350773281,0.056597564988483055,0.0019743336623889436,0.007897334649555774,0.03257650542941757,0.018427114182296808,0.049358341559723594,0.05561039815728858,0.010200723922342876,0.0006581112207963146,0.044093451793353076,0.05199078644290885,0.058571898650872,0.024021059559065482,0.006252056597564989,0.017439947351102335,0.0006581112207963146,0.021388614675880224,0.0006581112207963146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006581112207963146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520,4.846153846153846,33.54545454545455,6.922077922077923,0.7019230769230769,0.08061862454754853,155,0,54,0,4,0,1,0,0,1,0,8,0,2,0,6,4,0,0,0,2,1,0,0,5,4,21,25,0,8,0,0,34,0,1,3,5,7,2,13,1,2,0,2,0,0,27,1,34,0,0,0,0,0,17,0,1,11,1,0,0,0,1,3,0,0,2,3,0,0,0,0,0,0,0,4,4,2,0,0,21,2,0,0,0,0,0,0,1,0,1,1,1,0,3,0,0,0,0,0,0,1,10,2,1,0,15,7,8,1,2,0,0,1,12,1,0,0,0,0,0,48,0,0,0,0,0,5,0,3,0,2,0,1,5,0,0,2,0,172,0,0,0,13,0,4,0,7,6,3,88,0.09795918367346938,0,7,8,58,2,2,19,30,11,0,4,96,40,52,12,0,1,19,1,0,0,62,53,33,0,24,1,0,38,45,0,3,3,0,1,8,21,1,73,2,13,0,17,3,0,2855986
3097,0.02486277042298999,0.0009686793671294801,0.17533096545043592,2390,0.06167258637391024,0.018404907975460124,0.018727801097836616,0.03648692282854375,0.09460768485631256,0.01517597675169519,0.018404907975460124,0.04326767839845011,0.05230868582499193,0.0022602518566354536,0.01743622860833064,0.028091701646754924,0.019696480464966096,0.05327736519212141,0.06038101388440426,0.018727801097836616,0.00032289312237649337,0.04423635776557959,0.043590571520826606,0.0629641588634162,0.02389409105586051,0.005166289958023894,0.013884404262189216,0.0009686793671294801,0.01711333548595415,0.0006457862447529867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006457862447529867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544,4.694852941176471,67.84444444444445,14.450813538675716,0.6084558823529411,0.05134000645786245,191,0,40,1,5,0,1,0,0,0,0,13,0,2,1,11,1,0,2,1,1,3,2,1,6,0,20,34,0,6,0,0,20,0,4,3,4,10,0,18,5,0,0,0,0,0,28,2,31,2,1,0,0,2,10,0,2,21,2,0,0,0,2,5,0,1,0,0,0,0,2,1,0,0,0,3,2,2,0,0,19,2,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,2,0,1,0,21,9,0,0,15,3,29,1,1,0,0,0,13,1,1,0,0,0,0,59,0,0,0,0,1,4,0,0,0,0,1,5,12,0,0,0,0,162,0,0,0,13,1,4,1,8,6,3,45,0.0,0,13,16,45,5,0,15,33,9,0,7,89,48,55,0,0,5,17,3,0,0,56,36,21,0,38,0,0,59,56,0,9,3,0,0,2,13,6,31,0,18,0,11,3,0,2943978
3011,0.018266356692128862,0.0,0.18365991364995018,2375,0.06775157754898704,0.01195616074393889,0.017270009963467288,0.04118233145134507,0.10129525074726005,0.011291929591497841,0.017270009963467288,0.06011291929591498,0.04682829624709399,0.0016605778811026237,0.007638658253072069,0.033543673198273,0.021919628030554632,0.055795416805048154,0.05214214546662239,0.01195616074393889,0.0006642311524410495,0.04051810029890402,0.048488874128196614,0.07040850215875125,0.024908668216539354,0.0036532713384257723,0.025572899368980405,0.0016605778811026237,0.012952507472600464,0.00033211557622052476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033211557622052476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554,4.436823104693141,76.23076923076923,17.18138574200413,0.5595667870036101,0.02723347725008303,204,0,42,1,4,0,3,1,0,1,0,12,0,5,0,9,1,0,0,1,0,1,2,0,9,0,12,26,1,10,0,0,23,2,1,4,10,6,0,7,12,0,0,2,0,0,42,4,27,0,0,1,5,2,13,0,3,12,2,1,0,0,0,0,1,0,1,1,0,0,7,0,0,0,0,0,1,0,0,1,10,3,0,0,0,0,0,0,1,0,2,1,2,2,0,0,1,0,0,0,1,1,31,7,1,0,17,5,29,2,1,0,0,0,18,2,0,0,0,1,3,99,1,0,0,0,0,15,0,13,0,1,0,12,6,1,0,1,1,141,0,0,0,1,0,0,0,9,5,0,39,0.024390243902439025,0,14,10,16,4,0,16,34,2,0,5,73,42,67,2,0,0,16,4,0,0,36,25,1,0,38,0,0,67,60,0,5,2,1,0,9,24,8,22,3,19,0,18,6,0,870118
3096,0.032622739018087855,0.001937984496124031,0.18863049095607234,2308,0.06556847545219638,0.00904392764857881,0.013565891472868217,0.041343669250646,0.0939922480620155,0.013888888888888888,0.014211886304909561,0.047157622739018086,0.05103359173126615,0.0009689922480620155,0.011304909560723515,0.034237726098191215,0.027777777777777776,0.052002583979328165,0.06040051679586563,0.01227390180878553,0.0006459948320413437,0.03649870801033592,0.0481266149870801,0.05458656330749354,0.01582687338501292,0.004198966408268734,0.01776485788113695,0.001614987080103359,0.017118863049095608,0.00032299741602067185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035529715762273903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585,4.294017094017094,30.282828282828284,7.052330631152287,0.5487179487179488,0.06040051679586563,203,2,32,2,4,0,2,1,0,0,0,6,0,2,2,11,1,1,1,0,0,0,2,0,6,0,12,15,0,8,0,0,9,1,0,1,2,8,0,5,8,0,0,7,0,0,24,2,49,0,0,0,0,0,26,0,3,22,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2,4,3,1,0,25,9,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,25,6,0,0,27,3,30,2,7,0,1,0,14,2,0,0,1,0,0,64,1,0,0,0,1,18,0,10,0,1,0,6,12,0,0,3,0,158,0,0,1,11,0,1,0,13,3,1,99,0.23529411764705882,0,21,8,24,4,2,11,41,3,0,7,70,42,77,28,0,0,17,1,0,0,44,30,18,0,38,1,0,69,54,0,4,1,1,1,3,24,3,39,0,16,0,25,6,0,748687
3085,0.023987034035656402,0.0,0.1847649918962723,2401,0.06515397082658023,0.016855753646677473,0.01815235008103728,0.04246353322528363,0.08881685575364667,0.014586709886547812,0.017828200972447326,0.05413290113452188,0.05607779578606159,0.0019448946515397082,0.00940032414910859,0.033711507293354946,0.020745542949756886,0.05186385737439222,0.06158833063209076,0.010048622366288493,0.0,0.052836304700162075,0.04051863857374392,0.06807131280388978,0.015883306320907616,0.006482982171799027,0.017828200972447326,0.0006482982171799027,0.011993517017828201,0.0006482982171799027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571,4.404553415061296,57.22641509433962,12.99255786038486,0.5726795096322241,0.036952998379254455,201,1,46,0,1,0,0,1,0,2,0,4,0,1,0,10,0,1,1,1,4,0,0,0,7,0,23,21,0,6,0,0,25,3,1,0,3,8,2,1,5,0,0,0,0,0,35,1,39,1,0,0,4,1,31,1,1,47,2,0,1,0,1,2,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,15,1,2,0,0,0,5,0,2,0,2,1,1,0,3,0,2,0,0,0,0,3,18,12,0,0,24,7,21,3,2,0,1,0,17,2,1,0,1,0,0,71,0,0,1,0,4,12,0,8,0,1,1,6,14,0,0,1,0,173,0,0,0,6,0,2,0,5,2,1,53,0.05263157894736842,0,15,25,23,0,1,14,27,4,0,13,89,51,49,4,0,0,31,1,0,0,50,15,16,0,32,0,0,46,65,1,5,5,0,0,7,18,4,18,0,27,0,30,1,0,6234395
3073,0.034493979824275954,0.00292873413602343,0.1750732183534006,2419,0.06540839570452327,0.012365766352098927,0.027009437032216074,0.026358607224210868,0.10445818418483567,0.016921575008135372,0.015619915392124959,0.04685974617637488,0.05369345916042955,0.0035795639440286365,0.006508298080052067,0.032866905304262936,0.02570777741620566,0.049788480312398305,0.056622193296452974,0.01366742596810934,0.0,0.05532053368044256,0.05824926781646599,0.06313049137650505,0.01171493654409372,0.009111617312072893,0.014318255776114546,0.0016270745200130166,0.014969085584119753,0.0006508298080052066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006508298080052066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539,4.703153988868275,63.041666666666664,13.404125575279421,0.6196660482374768,0.03416856492027335,201,1,31,0,2,0,1,0,0,0,0,4,0,1,0,14,0,0,0,0,1,0,2,0,4,2,39,27,2,6,0,0,14,1,1,0,6,5,0,6,5,0,0,0,0,0,45,3,51,0,1,0,2,2,22,0,2,16,3,0,2,0,0,1,1,0,3,1,0,0,1,0,0,0,0,1,7,7,1,0,20,2,0,0,0,0,3,1,0,0,6,2,0,3,1,0,1,0,0,0,0,0,25,5,0,0,22,7,13,4,7,0,0,0,10,4,0,0,0,2,0,65,0,0,0,0,1,16,0,2,0,0,0,4,3,0,0,0,0,165,0,1,0,3,0,5,0,12,1,0,48,0.0761904761904762,0,20,8,17,5,0,5,27,34,0,12,85,57,21,14,0,1,11,0,0,0,26,24,9,0,24,1,0,6,65,0,1,4,0,0,2,18,5,69,3,27,0,25,9,0,240213
3035,0.030971993410214168,0.0,0.18747940691927512,2300,0.06490939044481055,0.01186161449752883,0.015815485996705108,0.042833607907743,0.10181219110378913,0.015156507413509062,0.015156507413509062,0.048105436573311365,0.04546952224052718,0.0016474464579901153,0.008237232289950576,0.032619439868204286,0.018780889621087316,0.050082372322899506,0.053377265238879736,0.011202635914332784,0.0006589785831960461,0.037232289950576605,0.053377265238879736,0.06029654036243822,0.023064250411861616,0.011202635914332784,0.0171334431630972,0.0006589785831960461,0.0171334431630972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032948929159802305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570,4.326315789473684,49.6,11.464720194647203,0.6140350877192983,0.054365733113673806,197,0,37,0,2,0,1,0,0,2,0,13,0,2,1,6,0,1,1,4,1,0,1,0,3,2,20,19,0,5,0,0,11,0,0,3,7,9,0,2,6,1,0,0,0,0,20,1,30,1,0,0,0,0,11,0,4,17,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,6,1,0,0,24,2,1,0,1,0,0,0,0,0,5,0,0,0,1,0,1,1,0,0,2,1,37,8,0,0,18,3,27,1,3,0,0,1,14,3,0,0,0,0,1,59,2,0,1,0,2,22,0,8,0,2,0,2,11,0,0,3,0,138,0,0,0,16,0,4,0,3,2,1,60,0.030303030303030304,0,13,10,49,3,5,14,32,6,0,17,104,46,64,6,0,0,25,2,0,0,51,32,18,0,32,1,0,49,54,0,2,0,3,2,5,36,2,45,2,19,0,8,1,0,1220273
3057,0.03042198233562316,0.002944062806673209,0.18613019299967287,2319,0.053647366699378474,0.015047432122996402,0.012103369316323193,0.02551521099116781,0.0873405299313052,0.012103369316323193,0.025188092901537455,0.03434739941118744,0.0624795551193981,0.0016355904481517827,0.010140660778541054,0.03500163559044815,0.027805037618580306,0.05037618580307491,0.05593719332679097,0.015047432122996402,0.00032711808963035657,0.038272816486751716,0.05103042198233562,0.07163886162904809,0.026823683349689237,0.0068694798822374874,0.01602878639188747,0.00032711808963035657,0.02191691200523389,0.0016355904481517827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009813542688910696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570,4.364912280701755,49.131147540983605,11.255930103842706,0.5649122807017544,0.05135754007196598,164,0,52,0,5,0,3,0,0,0,0,9,0,7,0,5,0,0,2,1,0,0,5,0,4,8,6,19,0,5,1,0,20,0,0,2,3,6,1,2,10,0,0,1,0,0,26,2,33,0,1,0,0,0,11,0,3,21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,2,0,0,20,1,0,0,0,0,1,1,1,0,0,0,0,2,1,0,1,0,1,0,2,1,27,5,0,0,28,3,30,1,22,0,1,0,20,2,0,2,1,0,0,40,0,0,0,0,2,9,0,2,1,1,0,0,11,2,0,1,0,191,0,0,0,6,0,3,0,12,2,0,61,0.10828025477707007,0,18,8,37,3,0,30,27,15,0,25,92,31,84,12,0,0,22,1,0,0,42,44,3,0,53,1,0,18,65,0,4,2,1,0,13,32,3,15,2,17,0,20,7,0,967934
2905,0.01858864027538726,0.0,0.18691910499139414,2204,0.06471600688468158,0.014113597246127367,0.014457831325301205,0.0378657487091222,0.09707401032702237,0.011359724612736662,0.0117039586919105,0.06265060240963856,0.043717728055077454,0.00034423407917383823,0.008261617900172116,0.023752151462994836,0.0189328743545611,0.044061962134251294,0.06540447504302926,0.007228915662650603,0.0,0.049225473321858865,0.05266781411359724,0.06265060240963856,0.022375215146299483,0.006196213425129088,0.024440619621342512,0.0006884681583476765,0.013769363166953529,0.0010327022375215145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006884681583476765,0.013080895008605853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544,4.341911764705882,99.20689655172414,22.848667114368304,0.5183823529411765,0.04061962134251291,188,0,38,0,1,0,10,1,0,1,0,7,0,4,0,6,0,0,0,0,1,0,1,0,5,1,21,32,0,5,0,0,12,1,0,7,19,7,0,3,11,0,0,5,0,0,17,3,21,0,1,0,0,0,14,0,2,19,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,4,3,1,0,0,10,6,1,0,0,2,4,0,0,1,8,0,1,0,0,0,0,0,1,0,0,0,17,5,0,0,23,0,36,1,0,0,0,0,11,0,0,1,0,0,0,93,1,0,0,0,0,26,0,17,0,0,0,6,6,2,0,6,0,127,0,0,0,13,0,1,0,16,5,0,29,0.0847457627118644,0,17,3,31,8,2,9,25,1,0,9,66,35,77,27,0,0,24,2,0,0,28,23,21,0,34,0,0,74,54,0,10,2,2,0,4,23,6,33,1,15,0,19,2,0,29783
3065,0.021533442088091354,0.0,0.1761827079934747,2401,0.0701468189233279,0.019249592169657423,0.01729200652528548,0.033278955954323,0.09820554649265906,0.01729200652528548,0.01827079934747145,0.04926590538336052,0.04763458401305057,0.0006525285481239804,0.007830342577487765,0.03066884176182708,0.016965742251223492,0.051223491027732465,0.056117455138662314,0.01533442088091354,0.0013050570962479609,0.0466557911908646,0.05415986949429037,0.07079934747145188,0.020880913539967374,0.004241435562805873,0.019902120717781403,0.0,0.01435562805872757,0.0009787928221859706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003262642740619902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541,4.66728280961183,65.65217391304348,14.066465777012484,0.6081330868761553,0.04013050570962479,215,1,44,1,1,0,2,1,0,1,0,7,0,6,0,11,0,2,0,0,1,1,1,0,5,0,17,16,0,8,0,0,21,0,0,2,6,1,1,4,8,0,0,0,0,0,30,2,43,0,1,0,0,1,15,0,4,14,1,0,0,2,3,3,0,0,1,0,0,0,2,0,0,0,0,2,3,2,0,0,11,1,1,0,1,0,1,2,0,0,3,0,1,5,0,1,2,0,1,0,0,0,26,8,0,0,23,3,42,1,0,0,0,0,13,0,0,0,0,0,3,89,1,0,0,0,0,25,0,20,0,2,0,4,12,0,1,2,0,146,0,0,0,8,0,1,0,8,6,2,46,0.016260162601626018,0,17,11,30,3,1,16,34,8,0,2,86,47,60,2,1,0,18,3,0,0,47,30,12,0,36,0,0,54,61,0,3,4,0,0,5,19,5,28,0,14,0,18,5,0,1497577
3084,0.03599221789883268,0.004215304798962386,0.17542153047989623,2440,0.06647211413748379,0.011024643320363165,0.02529182879377432,0.022697795071335927,0.0943579766536965,0.013294422827496757,0.01556420233463035,0.04312581063553826,0.054474708171206226,0.0038910505836575876,0.01232166018158236,0.0327496757457847,0.02529182879377432,0.05090791180285344,0.05674448767833982,0.01848249027237354,0.0,0.04571984435797665,0.0648508430609598,0.07652399481193256,0.018158236057068743,0.008106355382619975,0.01523994811932555,0.0012970168612191958,0.013942931258106356,0.0006485084306095979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006485084306095979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542,4.691881918819188,80.1842105263158,17.089989030775918,0.5627306273062731,0.02594033722438392,205,3,37,0,3,0,7,0,0,0,0,8,0,4,0,17,1,1,0,2,2,1,0,0,3,0,41,25,0,6,1,1,19,1,0,4,12,5,1,4,6,0,0,0,0,0,45,1,35,1,1,0,1,0,20,0,1,7,2,0,0,0,1,2,0,1,1,2,0,0,0,1,0,0,1,1,4,3,0,2,21,1,0,0,0,0,0,0,1,0,5,0,0,6,0,0,2,0,2,0,1,1,23,2,0,0,25,3,21,3,9,0,0,0,12,1,0,0,0,0,0,65,0,0,0,0,0,2,0,8,0,0,0,2,9,0,0,0,0,168,0,0,1,1,0,1,0,10,10,0,38,0.05,0,18,12,9,5,0,11,37,35,0,7,76,59,18,10,0,0,8,3,4,4,28,20,4,0,32,0,0,5,70,0,1,0,2,0,1,18,3,77,1,16,0,23,9,0,240213
3025,0.05553719008264463,0.0,0.1874380165289256,2354,0.05884297520661157,0.0171900826446281,0.016859504132231404,0.027107438016528925,0.0971900826446281,0.012892561983471074,0.013884297520661157,0.0512396694214876,0.04628099173553719,0.0059504132231404955,0.009256198347107438,0.028429752066115702,0.016859504132231404,0.05785123966942149,0.06413223140495868,0.013223140495867768,0.0036363636363636364,0.04033057851239669,0.056859504132231405,0.06809917355371901,0.03140495867768595,0.004297520661157025,0.014545454545454545,0.0006611570247933885,0.016198347107438015,0.0049586776859504135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033057851239669424,0.0,0.0,568,4.327464788732394,88.0,20.335231895850285,0.5017605633802817,0.033388429752066115,178,0,35,0,2,0,2,0,0,0,0,6,0,2,1,14,0,1,0,5,8,0,0,0,5,1,17,18,0,4,0,0,15,0,1,1,7,5,0,3,2,1,0,1,0,1,60,0,49,0,0,0,0,1,36,0,1,23,1,0,0,1,1,5,0,0,2,1,0,1,1,0,0,0,0,1,0,5,0,0,10,3,0,0,1,0,2,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,9,3,1,0,33,5,23,1,1,0,1,0,9,0,0,0,1,0,0,91,0,0,0,0,2,14,0,15,0,1,0,6,8,0,0,1,0,140,0,0,4,12,0,2,0,6,2,0,34,0.07920792079207921,0,15,2,23,4,1,9,27,45,0,8,63,57,55,4,0,0,11,2,1,1,24,24,10,0,38,3,0,14,62,0,3,0,0,0,3,23,0,85,0,14,0,36,3,0,910821
3096,0.023255813953488372,0.0,0.18184754521963825,2409,0.05781653746770026,0.01227390180878553,0.01970284237726098,0.03617571059431524,0.10109819121447028,0.01227390180878553,0.017118863049095608,0.050387596899224806,0.047157622739018086,0.0009689922480620155,0.009689922480620155,0.03359173126614987,0.01937984496124031,0.050387596899224806,0.06847545219638243,0.007751937984496124,0.0006459948320413437,0.05297157622739018,0.04844961240310078,0.05975452196382429,0.022286821705426358,0.005490956072351421,0.02422480620155039,0.0012919896640826874,0.01808785529715762,0.0006459948320413437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035529715762273903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564,4.49113475177305,90.08823529411765,20.059125426720236,0.601063829787234,0.03649870801033592,179,0,37,1,0,0,0,0,0,0,0,10,0,6,0,12,0,1,1,1,1,0,0,0,2,2,27,33,0,11,0,0,13,0,1,1,1,8,1,6,5,0,0,1,0,0,37,1,34,0,1,0,1,1,16,0,4,24,1,0,0,0,0,6,0,0,2,1,0,0,3,0,0,0,2,2,5,2,0,1,11,5,0,0,0,0,2,0,5,1,7,2,0,2,1,0,1,0,2,0,0,0,23,6,1,0,21,5,18,2,2,0,1,1,16,2,1,0,1,1,1,74,0,1,2,0,1,16,0,6,0,2,0,7,11,3,1,1,0,146,0,1,0,10,0,3,0,8,1,6,34,0.0,0,16,14,26,2,0,11,41,8,0,8,90,44,48,0,0,0,27,0,0,0,38,37,12,0,44,1,0,47,69,0,0,3,1,0,6,27,5,20,0,19,0,25,2,0,1497577
